Output Power vs Torque Angle
Torque Angle (degree)
Output Power (kW)
0.000000	84.156690
3.000000	4310.122135
6.000000	8571.349221
9.000000	12894.787328
12.000000	17306.581040
15.000000	21835.369746
18.000000	26508.482378
21.000000	31343.359833
24.000000	36303.101389
27.000000	41445.071063
30.000000	46614.710199
33.000000	51744.400948
36.000000	56961.465167
39.000000	61952.375194
42.000000	66832.375647
45.000000	71361.374850
48.000000	75693.463627
51.000000	79737.867449
54.000000	83519.048079
57.000000	86826.497216
60.000000	89881.068205
63.000000	92384.324949
66.000000	94447.160846
69.000000	95833.552883
72.000000	96773.910497
75.000000	97359.493308
78.000000	97576.876199
81.000000	97477.435570
84.000000	97067.907958
87.000000	96397.381840
90.000000	95440.463278
93.000000	94201.747678
96.000000	92698.217054
99.000000	90958.083273
102.000000	88994.859115
105.000000	86822.376058
108.000000	84454.653779
111.000000	81905.773369
114.000000	79189.755563
117.000000	76320.445239
120.000000	73311.403369
123.000000	70175.808560
126.000000	66926.358602
129.000000	63575.179517
132.000000	60133.724086
135.000000	56612.764780
138.000000	53022.238949
141.000000	49370.802367
144.000000	45666.177254
147.000000	41906.940229
150.000000	38129.586455
153.000000	34321.678961
156.000000	30488.739413
159.000000	26635.930337
162.000000	22767.610019
165.000000	18886.574591
168.000000	14996.548351
171.000000	11099.187435
174.000000	7196.957943
177.000000	3292.044838
180.000000	-613.537610
Output Power
